pz,px,py,ledID,cubeID,stripID
43.78211130268549,46.564744566654205,-129.9362174860273,0,0,0
45.05145338821403,47.49730022297568,-130.21748358382246,1,0,0
46.32079547374256,48.42985587929714,-130.4987496816176,2,0,0
47.590137559271085,49.36241153561862,-130.78001577941276,3,0,0
48.85947964479961,50.29496719194009,-131.06128187720793,4,0,0
50.12882173032814,51.22752284826156,-131.34254797500307,5,0,0
51.39816381585668,52.160078504583026,-131.62381407279824,6,0,0
52.6675059013852,53.092634160904495,-131.9050801705934,7,0,0
53.93684798691373,54.025189817225964,-132.18634626838858,8,0,0
55.20619007244226,54.95774547354743,-132.46761236618372,9,0,0
56.47553215797079,55.8903011298689,-132.74887846397888,10,0,0
57.74487424349932,56.82285678619037,-133.03014456177405,11,0,0
59.014216329027846,57.75541244251184,-133.31141065956922,12,0,0
60.28355841455638,58.68796809883331,-133.59267675736436,13,0,0
61.55290050008491,59.62052375515478,-133.87394285515953,14,0,0
43.78211130268549,46.564744566654205,-129.9362174860273,0,0,1
43.55455914878455,46.39941824950595,-131.51130073021255,1,0,1
43.32700699488361,46.2340919323577,-133.08638397439785,2,0,1
43.09945484098266,46.06876561520944,-134.66146721858314,3,0,1
42.87190268708172,45.90343929806119,-136.2365504627684,4,0,1
42.64435053318078,45.73811298091293,-137.8116337069537,5,0,1
42.41679837927984,45.572786663764674,-139.386716951139,6,0,1
42.189246225378895,45.40746034661642,-140.96180019532426,7,0,1
41.96169407147795,45.24213402946816,-142.53688343950955,8,0,1
41.734141917577006,45.076807712319905,-144.11196668369482,9,0,1
41.50658976367606,44.91148139517165,-145.6870499278801,10,0,1
41.279037609775116,44.74615507802339,-147.2621331720654,11,0,1
41.05148545587417,44.580828760875136,-148.83721641625067,12,0,1
40.823933301973234,44.41550244372688,-150.41229966043596,13,0,1
40.59638114807229,44.25017612657862,-151.98738290462123,14,0,1
43.78211130268549,46.564744566654205,-129.9362174860273,0,0,2
44.729207225578804,45.27516821888684,-129.937685858544,1,0,2
45.67630314847211,43.98559187111947,-129.9391542310607,2,0,2
46.62339907136541,42.6960155233521,-129.94062260357742,3,0,2
47.57049499425872,41.40643917558473,-129.94209097609414,4,0,2
48.517590917152035,40.116862827817364,-129.94355934861085,5,0,2
49.46468684004534,38.82728648004999,-129.94502772112756,6,0,2
50.41178276293864,37.537710132282626,-129.94649609364427,7,0,2
51.358878685831954,36.248133784515254,-129.94796446616098,8,0,2
52.30597460872526,34.95855743674789,-129.9494328386777,9,0,2
53.25307053161856,33.668981088980516,-129.9509012111944,10,0,2
54.20016645451187,32.37940474121315,-129.95236958371112,11,0,2
55.14726237740518,31.089828393445774,-129.95383795622783,12,0,2
56.09435830029849,29.800252045678405,-129.95530632874454,13,0,2
57.04145422319179,28.51067569791104,-129.95677470126125,14,0,2
77.02868142901303,41.20943419496571,-134.17723454070537,0,0,3
75.75933934348451,40.27687853864424,-133.8959684429102,1,0,3
74.48999725795598,39.34432288232277,-133.61470234511506,2,0,3
73.22065517242746,38.4117672260013,-133.3334362473199,3,0,3
71.95131308689892,37.47921156967983,-133.05217014952473,4,0,3
70.6819710013704,36.546655913358364,-132.77090405172956,5,0,3
69.41262891584186,35.614100257036895,-132.48963795393442,6,0,3
68.14328683031334,34.681544600715426,-132.20837185613925,7,0,3
66.87394474478481,33.74898894439396,-131.92710575834408,8,0,3
65.60460265925627,32.81643328807249,-131.64583966054892,9,0,3
64.33526057372775,31.88387763175102,-131.36457356275378,10,0,3
63.065918488199216,30.95132197542955,-131.0833074649586,11,0,3
61.79657640267069,30.018766319108074,-130.80204136716344,12,0,3
60.52723431714216,29.08621066278661,-130.5207752693683,13,0,3
59.25789223161363,28.15365500646514,-130.23950917157313,14,0,3
77.02868142901303,41.20943419496571,-134.17723454070537,0,0,4
76.80112927511209,41.04410787781745,-135.75231778489066,1,0,4
76.57357712121114,40.878781560669196,-137.32740102907593,2,0,4
76.34602496731021,40.71345524352094,-138.90248427326122,3,0,4
76.11847281340927,40.548128926372684,-140.4775675174465,4,0,4
75.89092065950832,40.38280260922443,-142.05265076163178,5,0,4
75.66336850560738,40.21747629207617,-143.62773400581708,6,0,4
75.43581635170644,40.052149974927914,-145.20281725000234,7,0,4
75.20826419780549,39.88682365777966,-146.77790049418763,8,0,4
74.98071204390455,39.7214973406314,-148.3529837383729,9,0,4
74.75315989000362,39.556171023483145,-149.9280669825582,10,0,4
74.52560773610266,39.39084470633489,-151.5031502267435,11,0,4
74.29805558220173,39.22551838918663,-153.07823347092875,12,0,4
74.07050342830078,39.060192072038376,-154.65331671511404,13,0,4
73.84295127439984,38.89486575489013,-156.22839995929934,14,0,4
77.02868142901303,41.20943419496571,-134.17723454070537,0,0,5
76.08158550611974,42.49901054273308,-134.17576616818866,1,0,5
75.13448958322643,43.78858689050045,-134.17429779567195,2,0,5
74.18739366033313,45.07816323826782,-134.17282942315524,3,0,5
73.24029773743982,46.36773958603519,-134.17136105063852,4,0,5
72.2932018145465,47.65731593380256,-134.1698926781218,5,0,5
71.3461058916532,48.94689228156993,-134.1684243056051,6,0,5
70.3990099687599,50.236468629337296,-134.1669559330884,7,0,5
69.45191404586659,51.52604497710467,-134.16548756057168,8,0,5
68.50481812297328,52.81562132487203,-134.16401918805497,9,0,5
67.55772220007998,54.105197672639406,-134.16255081553825,10,0,5
66.61062627718667,55.39477402040677,-134.16108244302154,11,0,5
65.66353035429336,56.68435036817415,-134.15961407050483,12,0,5
64.71643443140005,57.973926715941516,-134.15814569798812,13,0,5
63.76933850850675,59.26350306370888,-134.1566773254714,14,0,5
59.40896027709928,58.0731846542524,-157.78145761573393,0,0,6
58.139618191570754,57.14062899793093,-157.50019151793876,1,0,6
56.870276106042226,56.20807334160946,-157.2189254201436,2,0,6
55.6009340205137,55.275517685288,-156.93765932234845,3,0,6
54.33159193498517,54.342962028966525,-156.65639322455328,4,0,6
53.06224984945664,53.410406372645056,-156.37512712675812,5,0,6
51.792907763928106,52.47785071632359,-156.09386102896298,6,0,6
50.52356567839958,51.54529506000212,-155.8125949311678,7,0,6
49.25422359287105,50.61273940368065,-155.53132883337264,8,0,6
47.98488150734252,49.68018374735918,-155.25006273557747,9,0,6
46.71553942181399,48.74762809103771,-154.96879663778233,10,0,6
45.446197336285465,47.81507243471624,-154.68753053998716,11,0,6
44.17685525075693,46.88251677839477,-154.406264442192,12,0,6
42.9075131652284,45.949961122073304,-154.12499834439683,13,0,6
41.63817107969987,45.017405465751835,-153.8437322466017,14,0,6
59.40896027709928,58.0731846542524,-157.78145761573393,0,0,7
59.63651243100023,58.23851097140066,-156.20637437154863,1,0,7
59.86406458490117,58.403837288548914,-154.63129112736337,2,0,7
60.09161673880212,58.56916360569718,-153.05620788317808,3,0,7
60.31916889270306,58.73448992284543,-151.48112463899278,4,0,7
60.546721046604006,58.89981623999368,-149.90604139480752,5,0,7
60.77427320050495,59.06514255714194,-148.33095815062222,6,0,7
61.00182535440589,59.230468874290196,-146.75587490643696,7,0,7
61.22937750830683,59.39579519143845,-145.18079166225166,8,0,7
61.45692966220778,59.56112150858671,-143.60570841806637,9,0,7
61.68448181610872,59.726447825734965,-142.0306251738811,10,0,7
61.91203397000967,59.89177414288322,-140.4555419296958,11,0,7
62.13958612391061,60.057100460031485,-138.88045868551055,12,0,7
62.36713827781155,60.222426777179734,-137.30537544132525,13,0,7
62.59469043171249,60.38775309432799,-135.73029219713996,14,0,7
59.40896027709928,58.0731846542524,-157.78145761573393,0,0,8
60.356056199992594,56.783608306485036,-157.78292598825064,1,0,8
61.3031521228859,55.49403195871767,-157.78439436076735,2,0,8
62.25024804577921,54.204455610950305,-157.78586273328406,3,0,8
63.19734396867251,52.914879263182925,-157.78733110580077,4,0,8
64.14443989156582,51.62530291541556,-157.7887994783175,5,0,8
65.09153581445912,50.33572656764819,-157.7902678508342,6,0,8
66.03863173735243,49.04615021988082,-157.7917362233509,7,0,8
66.98572766024574,47.75657387211345,-157.79320459586762,8,0,8
67.93282358313905,46.466997524346084,-157.79467296838433,9,0,8
68.87991950603235,45.17742117657871,-157.79614134090104,10,0,8
69.82701542892566,43.887844828811346,-157.79760971341776,11,0,8
70.77411135181897,42.598268481043974,-157.79907808593447,12,0,8
71.72120727471227,41.30869213327661,-157.80054645845118,13,0,8
72.66830319760558,40.019115785509236,-157.8020148309679,14,0,8
54.57526783757095,24.741204592919825,-153.5844917365572,0,0,9
55.844609923099476,25.673760249241298,-153.86575783435237,1,0,9
57.113952008628004,26.606315905562763,-154.14702393214753,2,0,9
58.38329409415654,27.538871561884232,-154.42829002994267,3,0,9
59.65263617968507,28.471427218205704,-154.70955612773784,4,0,9
60.921978265213596,29.403982874527173,-154.990822225533,5,0,9
62.191320350742124,30.336538530848642,-155.27208832332818,6,0,9
63.46066243627065,31.26909418717011,-155.55335442112332,7,0,9
64.73000452179919,32.20164984349158,-155.83462051891848,8,0,9
65.99934660732771,33.13420549981305,-156.11588661671365,9,0,9
67.26868869285624,34.06676115613452,-156.39715271450882,10,0,9
68.53803077838477,34.99931681245599,-156.67841881230396,11,0,9
69.8073728639133,35.931872468777456,-156.95968491009913,12,0,9
71.07671494944184,36.86442812509893,-157.2409510078943,13,0,9
72.34605703497036,37.796983781420394,-157.52221710568944,14,0,9
54.57526783757095,24.741204592919825,-153.5844917365572,0,0,10
54.80281999147189,24.90653091006808,-152.00940849237193,1,0,10
55.03037214537284,25.071857227216338,-150.43432524818664,2,0,10
55.257924299273775,25.23718354436459,-148.85924200400135,3,0,10
55.48547645317472,25.40250986151285,-147.28415875981608,4,0,10
55.713028607075664,25.567836178661107,-145.7090755156308,5,0,10
55.94058076097661,25.733162495809363,-144.13399227144552,6,0,10
56.16813291487755,25.89848881295762,-142.55890902726023,7,0,10
56.3956850687785,26.063815130105876,-140.98382578307493,8,0,10
56.623237222679435,26.229141447254133,-139.40874253888967,9,0,10
56.85078937658038,26.39446776440239,-137.83365929470438,10,0,10
57.078341530481325,26.559794081550645,-136.2585760505191,11,0,10
57.30589368438227,26.7251203986989,-134.68349280633382,12,0,10
57.533445838283214,26.89044671584716,-133.10840956214852,13,0,10
57.76099799218416,27.055773032995415,-131.53332631796326,14,0,10
54.57526783757095,24.741204592919825,-153.5844917365572,0,0,11
53.62817191467764,26.030780940687194,-153.58302336404049,1,0,11
52.68107599178433,27.320357288454563,-153.58155499152377,2,0,11
51.73398006889103,28.60993363622193,-153.58008661900706,3,0,11
50.78688414599772,29.899509983989304,-153.57861824649035,4,0,11
49.839788223104414,31.18908633175667,-153.57714987397364,5,0,11
48.89269230021111,32.47866267952404,-153.57568150145693,6,0,11
47.9455963773178,33.76823902729141,-153.57421312894022,7,0,11
46.998500454424494,35.05781537505878,-153.5727447564235,8,0,11
46.05140453153119,36.347391722826146,-153.5712763839068,9,0,11
45.10430860863788,37.63696807059352,-153.56980801139008,10,0,11
44.157212685744575,38.92654441836088,-153.56833963887337,11,0,11
43.210116762851264,40.216120766128256,-153.56687126635666,12,0,11
42.26302083995796,41.50569711389563,-153.56540289383994,13,0,11
41.31592491706465,42.795273461662994,-153.56393452132323,14,0,11
27.249964841754053,57.81512019188112,-129.9362174860273,0,1,0
28.169005357599826,59.09428160173721,-130.21748358382246,1,1,0
29.088045873445594,60.3734430115933,-130.4987496816176,2,1,0
30.007086389291363,61.6526044214494,-130.78001577941276,3,1,0
30.926126905137135,62.93176583130548,-131.06128187720793,4,1,0
31.845167420982904,64.21092724116157,-131.34254797500307,5,1,0
32.764207936828676,65.49008865101767,-131.62381407279824,6,1,0
33.68324845267445,66.76925006087376,-131.9050801705934,7,1,0
34.60228896852022,68.04841147072985,-132.18634626838858,8,1,0
35.521329484365985,69.32757288058593,-132.46761236618372,9,1,0
36.44037000021176,70.60673429044203,-132.74887846397888,10,1,0
37.35941051605753,71.88589570029812,-133.03014456177405,11,1,0
38.2784510319033,73.16505711015422,-133.31141065956922,12,1,0
39.197491547749074,74.44421852001031,-133.59267675736436,13,1,0
40.11653206359484,75.7233799298664,-133.87394285515953,14,1,0
27.249964841754053,57.81512019188112,-129.9362174860273,0,1,1
27.084638524605797,57.587568037980176,-131.51130073021255,1,1,1
26.91931220745754,57.36001588407923,-133.08638397439785,2,1,1
26.75398589030928,57.13246373017829,-134.66146721858314,3,1,1
26.588659573161028,56.90491157627734,-136.2365504627684,4,1,1
26.42333325601277,56.6773594223764,-137.8116337069537,5,1,1
26.258006938864515,56.44980726847545,-139.386716951139,6,1,1
26.09268062171626,56.22225511457451,-140.96180019532426,7,1,1
25.927354304568002,55.994702960673564,-142.53688343950955,8,1,1
25.762027987419746,55.76715080677263,-144.11196668369482,9,1,1
25.59670167027149,55.53959865287168,-145.6870499278801,10,1,1
25.431375353123233,55.31204649897074,-147.2621331720654,11,1,1
25.266049035974973,55.08449434506979,-148.83721641625067,12,1,1
25.10072271882672,54.85694219116885,-150.41229966043596,13,1,1
24.935396401678464,54.62939003726791,-151.98738290462123,14,1,1
27.249964841754053,57.81512019188112,-129.9362174860273,0,1,2
28.5492075977824,56.88132893855411,-129.937685858544,1,1,2
29.848450353810748,55.94753768522711,-129.9391542310607,2,1,2
31.14769310983909,55.0137464319001,-129.94062260357742,3,1,2
32.446935865867445,54.0799551785731,-129.94209097609414,4,1,2
33.74617862189579,53.14616392524609,-129.94355934861085,5,1,2
35.045421377924136,52.21237267191909,-129.94502772112756,6,1,2
36.34466413395248,51.27858141859208,-129.94649609364427,7,1,2
37.643906889980826,50.34479016526508,-129.94796446616098,8,1,2
38.943149646009175,49.41099891193808,-129.9494328386777,9,1,2
40.242392402037524,48.47720765861107,-129.9509012111944,10,1,2
41.541635158065866,47.54341640528407,-129.95236958371112,11,1,2
42.840877914094214,46.60962515195706,-129.95383795622783,12,1,2
44.14012067012256,45.67583389863006,-129.95530632874454,13,1,2
45.439363426150905,44.74204264530306,-129.95677470126125,14,1,2
60.524213919865815,62.99567253981742,-134.17723454070537,0,1,3
59.605173404020036,61.71651112996133,-133.8959684429102,1,1,3
58.68613288817427,60.43734972010524,-133.61470234511506,2,1,3
57.767092372328506,59.158188310249145,-133.3334362473199,3,1,3
56.848051856482726,57.87902690039306,-133.05217014952473,4,1,3
55.92901134063696,56.59986549053696,-132.77090405172956,5,1,3
55.00997082479119,55.32070408068087,-132.48963795393442,6,1,3
54.09093030894542,54.04154267082478,-132.20837185613925,7,1,3
53.171889793099645,52.76238126096869,-131.92710575834408,8,1,3
52.25284927725388,51.4832198511126,-131.64583966054892,9,1,3
51.33380876140811,50.20405844125651,-131.36457356275378,10,1,3
50.414768245562335,48.92489703140042,-131.0833074649586,11,1,3
49.49572772971656,47.645735621544326,-130.80204136716344,12,1,3
48.57668721387079,46.36657421168823,-130.5207752693683,13,1,3
47.657646698025026,45.087412801832144,-130.23950917157313,14,1,3
60.524213919865815,62.99567253981742,-134.17723454070537,0,1,4
60.35888760271756,62.768120385916475,-135.75231778489066,1,1,4
60.1935612855693,62.54056823201554,-137.32740102907593,2,1,4
60.028234968421046,62.31301607811459,-138.90248427326122,3,1,4
59.86290865127279,62.08546392421365,-140.4775675174465,4,1,4
59.69758233412453,61.857911770312704,-142.05265076163178,5,1,4
59.53225601697628,61.63035961641176,-143.62773400581708,6,1,4
59.36692969982802,61.40280746251082,-145.20281725000234,7,1,4
59.201603382679764,61.17525530860988,-146.77790049418763,8,1,4
59.03627706553151,60.94770315470893,-148.3529837383729,9,1,4
58.87095074838325,60.72015100080799,-149.9280669825582,10,1,4
58.705624431234995,60.49259884690704,-151.5031502267435,11,1,4
58.54029811408674,60.2650466930061,-153.07823347092875,12,1,4
58.37497179693848,60.037494539105154,-154.65331671511404,13,1,4
58.209645479790225,59.80994238520421,-156.22839995929934,14,1,4
60.524213919865815,62.99567253981742,-134.17723454070537,0,1,5
59.224971163837466,63.92946379314443,-134.17576616818866,1,1,5
57.92572840780912,64.86325504647144,-134.17429779567195,2,1,5
56.626485651780776,65.79704629979844,-134.17282942315524,3,1,5
55.32724289575242,66.73083755312544,-134.17136105063852,4,1,5
54.02800013972408,67.66462880645244,-134.1698926781218,5,1,5
52.72875738369573,68.59842005977946,-134.1684243056051,6,1,5
51.42951462766739,69.53221131310646,-134.1669559330884,7,1,5
50.13027187163904,70.46600256643346,-134.16548756057168,8,1,5
48.83102911561069,71.39979381976046,-134.16401918805497,9,1,5
47.53178635958234,72.33358507308746,-134.16255081553825,10,1,5
46.232543603554,73.26737632641448,-134.16108244302154,11,1,5
44.93330084752565,74.20116757974148,-134.15961407050483,12,1,5
43.6340580914973,75.13495883306848,-134.15814569798812,13,1,5
42.33481533546896,76.06875008639548,-134.1566773254714,14,1,5
38.555677822216765,73.58925903120834,-157.78145761573393,0,1,6
37.63663730637099,72.31009762135224,-157.50019151793876,1,1,6
36.71759679052523,71.03093621149615,-157.2189254201436,2,1,6
35.798556274679456,69.75177480164007,-156.93765932234845,3,1,6
34.87951575883368,68.47261339178397,-156.65639322455328,4,1,6
33.96047524298791,67.19345198192788,-156.37512712675812,5,1,6
33.04143472714214,65.91429057207179,-156.09386102896298,6,1,6
32.122394211296374,64.63512916221569,-155.8125949311678,7,1,6
31.203353695450602,63.355967752359604,-155.53132883337264,8,1,6
30.28431317960483,62.07680634250352,-155.25006273557747,9,1,6
29.365272663759058,60.79764493264742,-154.96879663778233,10,1,6
28.44623214791329,59.51848352279133,-154.68753053998716,11,1,6
27.527191632067517,58.23932211293524,-154.406264442192,12,1,6
26.608151116221748,56.96016070307915,-154.12499834439683,13,1,6
25.68911060037598,55.68099929322305,-153.8437322466017,14,1,6
38.555677822216765,73.58925903120834,-157.78145761573393,0,1,7
38.72100413936502,73.81681118510929,-156.20637437154863,1,1,7
38.88633045651328,74.04436333901022,-154.63129112736337,2,1,7
39.051656773661534,74.27191549291118,-153.05620788317808,3,1,7
39.21698309080979,74.4994676468121,-151.48112463899278,4,1,7
39.38230940795805,74.72701980071305,-149.90604139480752,5,1,7
39.5476357251063,74.954571954614,-148.33095815062222,6,1,7
39.71296204225456,75.18212410851494,-146.75587490643696,7,1,7
39.878288359402816,75.40967626241589,-145.18079166225166,8,1,7
40.04361467655107,75.63722841631683,-143.60570841806637,9,1,7
40.20894099369933,75.86478057021777,-142.0306251738811,10,1,7
40.374267310847586,76.09233272411872,-140.4555419296958,11,1,7
40.53959362799584,76.31988487801966,-138.88045868551055,12,1,7
40.7049199451441,76.5474370319206,-137.30537544132525,13,1,7
40.870246262292355,76.77498918582154,-135.73029219713996,14,1,7
38.555677822216765,73.58925903120834,-157.78145761573393,0,1,8
39.854920578245114,72.65546777788133,-157.78292598825064,1,1,8
41.154163334273456,71.72167652455433,-157.78439436076735,2,1,8
42.453406090301804,70.78788527122732,-157.78586273328406,3,1,8
43.75264884633015,69.85409401790031,-157.78733110580077,4,1,8
45.051891602358495,68.92030276457331,-157.7887994783175,5,1,8
46.351134358386844,67.9865115112463,-157.7902678508342,6,1,8
47.65037711441519,67.0527202579193,-157.7917362233509,7,1,8
48.94961987044354,66.1189290045923,-157.79320459586762,8,1,8
50.24886262647188,65.1851377512653,-157.79467296838433,9,1,8
51.54810538250023,64.25134649793829,-157.79614134090104,10,1,8
52.847348138528574,63.317555244611285,-157.79760971341776,11,1,8
54.14659089455693,62.38376399128428,-157.79907808593447,12,1,8
55.44583365058527,61.449972737957275,-157.80054645845118,13,1,8
56.74507640661362,60.51618148463027,-157.8020148309679,14,1,8
44.25871142495541,40.394969083461895,-153.5844917365572,0,1,9
45.17775194080118,41.67413049331799,-153.86575783435237,1,1,9
46.096792456646945,42.953291903174076,-154.14702393214753,2,1,9
47.01583297249272,44.23245331303017,-154.42829002994267,3,1,9
47.93487348833849,45.511614722886264,-154.70955612773784,4,1,9
48.85391400418426,46.79077613274235,-154.990822225533,5,1,9
49.772954520030034,48.069937542598446,-155.27208832332818,6,1,9
50.6919950358758,49.34909895245454,-155.55335442112332,7,1,9
51.61103555172157,50.62826036231063,-155.83462051891848,8,1,9
52.53007606756734,51.907421772166714,-156.11588661671365,9,1,9
53.449116583413115,53.18658318202281,-156.39715271450882,10,1,9
54.36815709925888,54.4657445918789,-156.67841881230396,11,1,9
55.28719761510466,55.74490600173499,-156.95968491009913,12,1,9
56.206238130950425,57.02406741159108,-157.2409510078943,13,1,9
57.12527864679619,58.30322882144718,-157.52221710568944,14,1,9
44.25871142495541,40.394969083461895,-153.5844917365572,0,1,10
44.424037742103664,40.62252123736284,-152.00940849237193,1,1,10
44.58936405925192,40.850073391263784,-150.43432524818664,2,1,10
44.75469037640018,41.07762554516472,-148.85924200400135,3,1,10
44.92001669354843,41.305177699065666,-147.28415875981608,4,1,10
45.08534301069669,41.53272985296661,-145.7090755156308,5,1,10
45.250669327844946,41.760282006867556,-144.13399227144552,6,1,10
45.4159956449932,41.9878341607685,-142.55890902726023,7,1,10
45.58132196214146,42.215386314669445,-140.98382578307493,8,1,10
45.746648279289715,42.44293846857039,-139.40874253888967,9,1,10
45.91197459643797,42.670490622471334,-137.83365929470438,10,1,10
46.07730091358623,42.89804277637228,-136.2585760505191,11,1,10
46.242627230734485,43.125594930273216,-134.68349280633382,12,1,10
46.40795354788274,43.35314708417416,-133.10840956214852,13,1,10
46.573279865031,43.580699238075105,-131.53332631796326,14,1,10
44.25871142495541,40.394969083461895,-153.5844917365572,0,1,11
42.95946866892706,41.3287603367889,-153.58302336404049,1,1,11
41.66022591289872,42.262551590115905,-153.58155499152377,2,1,11
